sheet,row,code,measure,range,year,excel,pipeline,status,diff,n_sumifs,sample_formula
Executed,248,EXP_CROSS_WAG_TER_EDU_EXE,executed_16,16,2017,872403.14,872403.1400000001,MATCH,1.1641532182693481e-10,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0940 Invatamint superior profesional"",econ2_16,""210000 Cheltuieli de personal"")"
Executed,248,EXP_CROSS_WAG_TER_EDU_EXE,executed_16,16,2018,615637.88,615637.88,MATCH,0.0,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0940 Invatamint superior profesional"",econ2_16,""210000 Cheltuieli de personal"")"
Executed,248,EXP_CROSS_WAG_TER_EDU_EXE,executed_16,16,2019,24985087.939999998,24985087.939999998,MATCH,0.0,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func2_16,""0940 Invatamint superior profesional"",econ2_16,""210000 Cheltuieli de personal"")"
Executed,248,EXP_CROSS_WAG_TER_EDU_EXE,executed_20,20,2020,26986033.7,26986033.700000003,MATCH,3.725290298461914e-09,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0940 Invatamint superior profesional"",econ2_20,""210000 Cheltuieli de personal"")"
Executed,248,EXP_CROSS_WAG_TER_EDU_EXE,executed_20,20,2021,27410745.53,27410745.53,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0940 Invatamint superior profesional"",econ2_20,""210000 Cheltuieli de personal"")"
Executed,248,EXP_CROSS_WAG_TER_EDU_EXE,executed_20,20,2022,27809711.53,27809711.53,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0940 Invatamint superior profesional"",econ2_20,""210000 Cheltuieli de personal"")"
Executed,248,EXP_CROSS_WAG_TER_EDU_EXE,executed_20,20,2023,28951810.17,28951810.17,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0940 Invatamint superior profesional"",econ2_20,""210000 Cheltuieli de personal"")"
Executed,248,EXP_CROSS_WAG_TER_EDU_EXE,executed_20,20,2024,31737900.0,31737900.0,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func2_20,""0940 Invatamint superior profesional"",econ2_20,""210000 Cheltuieli de personal"")"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed,base,2006,23860569.0,23860569.0,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,""113.16 Research and innovation services contracted out by self-finance facilities""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed,base,2007,35906426.0,35906426.0,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,""113.16 Research and innovation services contracted out by self-finance facilities""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed,base,2008,54951359.0,54951359.0,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,""113.16 Research and innovation services contracted out by self-finance facilities""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed,base,2009,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,""113.16 Research and innovation services contracted out by self-finance facilities""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed,base,2010,21991800.0,21991800.0,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,""113.16 Research and innovation services contracted out by self-finance facilities""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed,base,2011,22375775.0,22375775.0,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,""113.16 Research and innovation services contracted out by self-finance facilities""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed,base,2012,22731788.0,22731788.0,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,""113.16 Research and innovation services contracted out by self-finance facilities""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed,base,2013,51191600.0,51191600.0,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,""113.16 Research and innovation services contracted out by self-finance facilities""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed,base,2014,56416250.0,56416250.0,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,""113.16 Research and innovation services contracted out by self-finance facilities""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed,base,2015,59969770.0,59969770.0,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,""113.16 Research and innovation services contracted out by self-finance facilities""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed_16,16,2016,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",econ5_16,""222930 Servicii de cercetari stiintifice contractate"",func1_16,""0900 Invatamint""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed_16,16,2017,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",econ5_16,""222930 Servicii de cercetari stiintifice contractate"",func1_16,""0900 Invatamint""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed_16,16,2018,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",econ5_16,""222930 Servicii de cercetari stiintifice contractate"",func1_16,""0900 Invatamint""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed_16,16,2019,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",econ5_16,""222930 Servicii de cercetari stiintifice contractate"",func1_16,""0900 Invatamint""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed_20,20,2020,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",econ5_20,""222930 Servicii de cercetari stiintifice contractate"",func1_20,""0900 Invatamint""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed_20,20,2021,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",econ5_20,""222930 Servicii de cercetari stiintifice contractate"",func1_20,""0900 Invatamint""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed_20,20,2022,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",econ5_20,""222930 Servicii de cercetari stiintifice contractate"",func1_20,""0900 Invatamint""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed_20,20,2023,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",econ5_20,""222930 Servicii de cercetari stiintifice contractate"",func1_20,""0900 Invatamint""))"
Executed,252,EXP_CROSS_GOO_SER_EMP_CON_EDU_EXE,executed_20,20,2024,0.0,0.0,MATCH,0.0,1,"=SUM(SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",econ5_20,""222930 Servicii de cercetari stiintifice contractate"",func1_20,""0900 Invatamint""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed,base,2006,474700346.28000003,474700346.28000003,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,{""113.09 Nutrition/food"",""113.01 Power (electricity)"",""113.04 Heating"",""113.26 Fuel""},func1,""06 Education""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed,base,2007,626862346.9999998,626862346.9999996,MATCH,-1.1920928955078125e-07,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,{""113.09 Nutrition/food"",""113.01 Power (electricity)"",""113.04 Heating"",""113.26 Fuel""},func1,""06 Education""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed,base,2008,770702603.8600005,770702603.8600005,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,{""113.09 Nutrition/food"",""113.01 Power (electricity)"",""113.04 Heating"",""113.26 Fuel""},func1,""06 Education""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed,base,2009,789951146.0059316,789951146.0059317,MATCH,1.1920928955078125e-07,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,{""113.09 Nutrition/food"",""113.01 Power (electricity)"",""113.04 Heating"",""113.26 Fuel""},func1,""06 Education""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed,base,2010,941121953.1142583,941121953.1142583,MATCH,0.0,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,{""113.09 Nutrition/food"",""113.01 Power (electricity)"",""113.04 Heating"",""113.26 Fuel""},func1,""06 Education""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed,base,2011,942979064.4860288,942979064.4860289,MATCH,1.1920928955078125e-07,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,{""113.09 Nutrition/food"",""113.01 Power (electricity)"",""113.04 Heating"",""113.26 Fuel""},func1,""06 Education""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed,base,2012,1065777807.9873729,1065777807.987373,MATCH,1.1920928955078125e-07,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,{""113.09 Nutrition/food"",""113.01 Power (electricity)"",""113.04 Heating"",""113.26 Fuel""},func1,""06 Education""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed,base,2013,980860967.308722,980860967.3087218,MATCH,-2.384185791015625e-07,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,{""113.09 Nutrition/food"",""113.01 Power (electricity)"",""113.04 Heating"",""113.26 Fuel""},func1,""06 Education""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed,base,2014,979453329.4451383,979453329.4451386,MATCH,2.384185791015625e-07,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,{""113.09 Nutrition/food"",""113.01 Power (electricity)"",""113.04 Heating"",""113.26 Fuel""},func1,""06 Education""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed,base,2015,1032616431.4211712,1032616431.4211714,MATCH,2.384185791015625e-07,1,"=SUM(SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",econ2,{""113.09 Nutrition/food"",""113.01 Power (electricity)"",""113.04 Heating"",""113.26 Fuel""},func1,""06 Education""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed_16,16,2016,427223878.9700001,427223878.96999997,MATCH,-1.1920928955078125e-07,1,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",econ5_16,{""222110 Energie electrica"",""222120 Gaze"",""222300 Servicii de locatiune"",""222220 Servicii de telecomunicatii""},func1_16,""0900 Invatamint""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed_16,16,2017,420217867.4400004,420217867.44,MATCH,-4.172325134277344e-07,1,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",econ5_16,{""222110 Energie electrica"",""222120 Gaze"",""222300 Servicii de locatiune"",""222220 Servicii de telecomunicatii""},func1_16,""0900 Invatamint""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed_16,16,2018,392707258.6300003,392707258.63,MATCH,-2.980232238769531e-07,1,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",econ5_16,{""222110 Energie electrica"",""222120 Gaze"",""222300 Servicii de locatiune"",""222220 Servicii de telecomunicatii""},func1_16,""0900 Invatamint""))"
Executed,253,EXP_CROSS_GOO_SER_BAS_SER_EDU_EXE,executed_16,16,2019,318667284.9099998,318667284.90999997,MATCH,1.7881393432617188e-07,1,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",econ5_16,{""222110 Energie electrica"",""222120 Gaze"",""222300 Servicii de locatiune"",""222220 Servicii de telecomunicatii""},func1_16,""0900 Invatamint""))"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed,base,2006,255523.71000000002,255523.71000000002,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ1,""132 Transfers for production purposes"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed,base,2007,558911.5,558911.5,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ1,""132 Transfers for production purposes"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed,base,2008,55096.45,55096.45,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ1,""132 Transfers for production purposes"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed,base,2009,49273.86,49273.86,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ1,""132 Transfers for production purposes"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed,base,2010,143121.8800048828,143121.8800048828,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ1,""132 Transfers for production purposes"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed,base,2011,41040.05004882812,41040.05004882812,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ1,""132 Transfers for production purposes"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed,base,2012,112072.73095703125,112072.73095703125,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ1,""132 Transfers for production purposes"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed,base,2013,11205299.939941406,11205299.939941406,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ1,""132 Transfers for production purposes"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed,base,2014,0.0,0.0,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ1,""132 Transfers for production purposes"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed,base,2015,48120.390625,48120.390625,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ1,""132 Transfers for production purposes"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed_16,16,2016,5392012.57,5392012.57,MATCH,0.0,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func1_16,""0900 Invatamint"",econ2_16,""250000 Subsidii"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed_16,16,2017,3030473.19,3030473.19,MATCH,0.0,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func1_16,""0900 Invatamint"",econ2_16,""250000 Subsidii"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed_16,16,2018,2645626.3400000003,2645626.3400000003,MATCH,0.0,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func1_16,""0900 Invatamint"",econ2_16,""250000 Subsidii"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed_16,16,2019,4176700.67,4176700.67,MATCH,0.0,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func1_16,""0900 Invatamint"",econ2_16,""250000 Subsidii"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed_20,20,2020,0.0,0.0,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func1_20,""0900 Invatamint"",econ2_20,""250000 Subsidii"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed_20,20,2021,0.0,0.0,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func1_20,""0900 Invatamint"",econ2_20,""250000 Subsidii"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed_20,20,2022,0.0,0.0,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func1_20,""0900 Invatamint"",econ2_20,""250000 Subsidii"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed_20,20,2023,0.0,0.0,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func1_20,""0900 Invatamint"",econ2_20,""250000 Subsidii"")"
Executed,254,EXP_CROSS_SUB_EDU_EXE,executed_20,20,2024,0.0,0.0,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func1_20,""0900 Invatamint"",econ2_20,""250000 Subsidii"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed,base,2006,7889279.710000003,7889279.710000003,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ2,""113.18 Current repair of equipment and inventory"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed,base,2007,10268076.909999998,10268076.909999998,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ2,""113.18 Current repair of equipment and inventory"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed,base,2008,13412740.12,13412740.12,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ2,""113.18 Current repair of equipment and inventory"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed,base,2009,12273163.516318345,12273163.516318347,MATCH,1.862645149230957e-09,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ2,""113.18 Current repair of equipment and inventory"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed,base,2010,16377451.699630715,16377451.699630715,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ2,""113.18 Current repair of equipment and inventory"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed,base,2011,14242092.13064574,14242092.13064574,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ2,""113.18 Current repair of equipment and inventory"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed,base,2012,17398050.451030236,17398050.451030236,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ2,""113.18 Current repair of equipment and inventory"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed,base,2013,13703640.312683089,13703640.312683089,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ2,""113.18 Current repair of equipment and inventory"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed,base,2014,17345724.16580473,17345724.165804725,MATCH,-3.725290298461914e-09,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ2,""113.18 Current repair of equipment and inventory"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed,base,2015,17299805.865802746,17299805.865802743,MATCH,-3.725290298461914e-09,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",econ2,""113.18 Current repair of equipment and inventory"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed_16,16,2016,88168089.18999991,88168089.19,MATCH,8.940696716308594e-08,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func1_16,""0900 Invatamint"",econ5_16,""222500 Servicii de reparatii curente"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed_16,16,2017,118092956.5400001,118092956.53999999,MATCH,-1.043081283569336e-07,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func1_16,""0900 Invatamint"",econ5_16,""222500 Servicii de reparatii curente"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed_16,16,2018,126152740.32000002,126152740.32,MATCH,-2.9802322387695312e-08,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func1_16,""0900 Invatamint"",econ5_16,""222500 Servicii de reparatii curente"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed_16,16,2019,92194413.76999979,92194413.77000001,MATCH,2.2351741790771484e-07,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func1_16,""0900 Invatamint"",econ5_16,""222500 Servicii de reparatii curente"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed_20,20,2020,115383439.37000008,115383439.37,MATCH,-7.450580596923828e-08,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func1_20,""0900 Invatamint"",econ5_20,""222500 Servicii de reparatii curente"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed_20,20,2021,108288002.65,108288002.65,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func1_20,""0900 Invatamint"",econ5_20,""222500 Servicii de reparatii curente"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed_20,20,2022,94274801.77999999,94274801.77999999,MATCH,0.0,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func1_20,""0900 Invatamint"",econ5_20,""222500 Servicii de reparatii curente"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed_20,20,2023,113804202.65999997,113804202.65999998,MATCH,1.4901161193847656e-08,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func1_20,""0900 Invatamint"",econ5_20,""222500 Servicii de reparatii curente"")"
Executed,255,EXP_CROSS_REC_MAI_EDU_EXE,executed_20,20,2024,118171823.03999993,118171823.03999999,MATCH,5.960464477539063e-08,1,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func1_20,""0900 Invatamint"",econ5_20,""222500 Servicii de reparatii curente"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed,base,2006,5174825554.65,5174825554.650001,MATCH,9.5367431640625e-07,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""10 Social care and social insurance"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed,base,2007,6621048903.639999,6621048903.639999,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""10 Social care and social insurance"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed,base,2008,7915492326.16,7915492326.160001,MATCH,9.5367431640625e-07,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""10 Social care and social insurance"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed,base,2009,9101363604.559196,9101363604.559196,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""10 Social care and social insurance"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed,base,2010,10254492098.44843,10254492098.44843,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""10 Social care and social insurance"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed,base,2011,11085831505.645376,11085831505.645374,MATCH,-1.9073486328125e-06,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""10 Social care and social insurance"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed,base,2012,11623807137.252056,11623807137.252054,MATCH,-1.9073486328125e-06,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""10 Social care and social insurance"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed,base,2013,12711496054.426113,12711496054.426111,MATCH,-1.9073486328125e-06,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""10 Social care and social insurance"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed,base,2014,14155728993.651873,14155728993.651873,MATCH,0.0,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""10 Social care and social insurance"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed,base,2015,15704451045.4711,15704451045.471098,MATCH,-1.9073486328125e-06,1,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func1,""10 Social care and social insurance"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed_16,16,2016,17244406117.089848,17244406117.09,MATCH,0.000152587890625,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func1_16,""1000 Protectie sociala"")"
Executed,257,EXP_FUNC_SOC_PRO_EXE,executed_16,16,2017,19036839200.150158,19036839200.15,MATCH,-0.000156402587890625,1,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func1_16,""1000 Protectie sociala"")"
