sheet,row,row_type,code,category,fiscal_year,region,income,basis,source,rigidity,formulas_text,coverage_text,sample_formula,sample_year,measure,criteria_json
Approved,72,TAG,EXP_CROSS_SUB_TRA_EXE,Spending in subsidies in transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""12 Minister of Transport and Infrastructural"",econ1,""25*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""12 Minister of Transport and Infrastructural"",econ1,""25*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""12 Minister of Transport and Infrastructural""}, {""field"": ""econ1"", ""op"": ""="", ""value"": ""25*""}]"
Approved,73,HEADER,EXP_CROSS_SUB_FIR_TRA_EXE,Spending in subsidies to firms in transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,74,HEADER,EXP_CROSS_SUB_IND_TRA_EXE,Spending in subsidies to individuals in transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,76,TAG,EXP_FUNC_ROA_EXE,Spending in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""12 Minister of Transport and Infrastructural"",prog1,""p2*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,P$1,admin1,""12 Minister of Transport and Infrastructural"",prog1,""p2*""))",2019,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""P$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""12 Minister of Transport and Infrastructural""}, {""field"": ""prog1"", ""op"": ""="", ""value"": ""p2*""}]"
Approved,77,HEADER,EXP_CROSS_WAG_ROA_EXE,Spending in wages in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,78,HEADER,EXP_CROSS_BAS_WAG_ROA_EXE,Spending in basic wages in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,79,HEADER,EXP_CROSS_ALL_ROA_EXE,Spending in allowances in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,80,TAG,EXP_CROSS_CAP_EXP_ROA_EXE,Spending: Capital expenditures in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,P$1,admin1,""12 Minister of Transport and Infrastructural"",prog1,""p2*"",type,""capital*""))",2019,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""P$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""12 Minister of Transport and Infrastructural""}, {""field"": ""prog1"", ""op"": ""="", ""value"": ""p2*""}, {""field"": ""type"", ""op"": ""="", ""value"": ""capital*""}]"
Approved,81,HEADER,EXP_CROSS_CAP_EXP_ROA_FOR_EXE,Spending: Capital expenditures in roads (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,82,HEADER,EXP_CROSS_CAP_EXP_ROA_DOM_EXE,Spending: Capital expenditures in roads (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,83,HEADER,EXP_CROSS_CAP_TRA_SOE_ROA_EXE,Capital Transfers to SOEs in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,84,HEADER,EXP_CROSS_CUR_TRA_SOE_ROA_EXE,Current Transfers to SOEs in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,85,HEADER,EXP_CROSS_REC_MAI_ROA_EXE,Spending in recurrent maintenance in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,86,HEADER,EXP_CROSS_CAP_MAI_ROA_EXE,Spending in capital maintenance in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,87,HEADER,EXP_CROSS_SUB_ROA_EXE,Spending in subsidies in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,88,HEADER,EXP_CROSS_SUB_FIR_ROA_EXE,Spending in subsidies to firms in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,89,HEADER,EXP_CROSS_SUB_IND_ROA_EXE,Spending in subsidies to individuals in roads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,91,TAG,EXP_FUNC_RAI_EXE,Spending in railroads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""12 Minister of Transport and Infrastructural"",prog3,""P3SP101*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,P$1,admin1,""12 Minister of Transport and Infrastructural"",prog3,""P3SP101*""))",2019,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""P$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""12 Minister of Transport and Infrastructural""}, {""field"": ""prog3"", ""op"": ""="", ""value"": ""P3SP101*""}]"
Approved,92,HEADER,EXP_CROSS_WAG_RAI_EXE,Spending in wages in railroad,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,93,TAG,EXP_CROSS_CAP_EXP_RAI_EXE,Spending: Capital expenditures in railroad,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,P$1,admin1,""12 Minister of Transport and Infrastructural"",prog3,""P3SP101*"",type,""capital*""))",2019,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""P$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""12 Minister of Transport and Infrastructural""}, {""field"": ""prog3"", ""op"": ""="", ""value"": ""P3SP101*""}, {""field"": ""type"", ""op"": ""="", ""value"": ""capital*""}]"
Approved,94,HEADER,EXP_CROSS_CAP_EXP_RAI_FOR_EXE,Spending: Capital expenditures in railroad (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,95,HEADER,EXP_CROSS_CAP_EXP_RAI_DOM_EXE,Spending: Capital expenditures in railroad (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,96,HEADER,EXP_CROSS_CAP_TRA_SOE_RAI_EXE,Capital Transfers to SOEs in railroads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,97,HEADER,EXP_CROSS_CUR_TRA_SOE_RAI_EXE,Current Transfers to SOEs in railroads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,98,HEADER,EXP_CROSS_REC_MAI_RAI_EXE,Spending in recurrent maintenance in railroads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,99,HEADER,EXP_CROSS_CAP_MAI_RAI_EXE,Spending in capital maintenance in railroads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,100,HEADER,EXP_CROSS_SUB_RAI_EXE,Spending in subsidies in railroads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,101,HEADER,EXP_CROSS_SUB_FIR_RAI_EXE,Spending in subsidies to firms in railroads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,102,HEADER,EXP_CROSS_SUB_IND_RAI_EXE,Spending in subsidies to individuals in railroads,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,104,TAG,EXP_FUNC_WAT_TRA_EXE,Spending in water transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,P$1,admin1,""12 Minister of Transport and Infrastructural"",prog1,""p4*""))",2019,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""P$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""12 Minister of Transport and Infrastructural""}, {""field"": ""prog1"", ""op"": ""="", ""value"": ""p4*""}]"
Approved,105,HEADER,EXP_CROSS_WAG_WAT_TRA_EXE,Spending in wages in water transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,106,TAG,EXP_CROSS_CAP_EXP_WAT_TRA_EXE,Spending: Capital expenditures in water transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,P$1,admin1,""12 Minister of Transport and Infrastructural"",prog1,""p4*"",type,""capital*""))",2019,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""P$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""12 Minister of Transport and Infrastructural""}, {""field"": ""prog1"", ""op"": ""="", ""value"": ""p4*""}, {""field"": ""type"", ""op"": ""="", ""value"": ""capital*""}]"
Approved,107,HEADER,EXP_CROSS_CAP_EXP_WAT_TRA_FOR_EXE,Spending: Capital expenditures in water transport (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,108,HEADER,EXP_CROSS_CAP_EXP_WAT_TRA_DOM_EXE,Spending: Capital expenditures in water transport (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,109,HEADER,EXP_CROSS_CAP_TRA_SOE_WAT_TRA_EXE,Capital Transfers to SOEs in water transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,110,HEADER,EXP_CROSS_CUR_TRA_SOE_WAT_TRA_EXE,Current Transfers to SOEs in water transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,111,HEADER,EXP_CROSS_REC_MAI_WAT_TRA_EXE,Spending in recurrent maintenance in water transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,112,HEADER,EXP_CROSS_CAP_MAI_WAT_TRA_EXE,Spending in capital maintenance in water transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,113,HEADER,EXP_CROSS_SUB_WAT_TRA_EXE,Spending in subsidies in water transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,114,HEADER,EXP_CROSS_SUB_FIR_WAT_TRA_EXE,Spending in subsidies to firms in water transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,115,HEADER,EXP_CROSS_SUB_IND_WAT_TRA_EXE,Spending in subsidies to individuals in water transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,117,TAG,EXP_FUNC_AIR_TRA_EXE,Spending in air transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""12 Minister of Transport and Infrastructural"",prog3,{""P3SP201 Air Zimbabwe"",""P3SP202 Civil Aviation Authority""}",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""12 Minister of Transport and Infrastructural"",prog3,""P3SP2*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""12 Minister of Transport and Infrastructural""}, {""field"": ""prog3"", ""op"": ""="", ""value"": ""P3SP2*""}]"
Approved,118,HEADER,EXP_CROSS_WAG_AIR_TRA_EXE,Spending in wages in air transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,119,TAG,EXP_CROSS_CAP_EXP_AIR_TRA_EXE,Spending: Capital expenditures in air transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""12 Minister of Transport and Infrastructural"",prog3,""P3SP2*"",type,""capital*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""12 Minister of Transport and Infrastructural""}, {""field"": ""prog3"", ""op"": ""="", ""value"": ""P3SP2*""}, {""field"": ""type"", ""op"": ""="", ""value"": ""capital*""}]"
Approved,120,HEADER,EXP_CROSS_CAP_EXP_AIR_TRA_FOR_EXE,Spending: Capital expenditures in air transport (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,121,HEADER,EXP_CROSS_CAP_EXP_AIR_TRA_DOM_EXE,Spending: Capital expenditures in air transport (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,122,HEADER,EXP_CROSS_CAP_TRA_SOE_AIR_TRA_EXE,Capital Transfers to SOEs in air transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,123,HEADER,EXP_CROSS_CUR_TRA_SOE_AIR_TRA_EXE,Current Transfers to SOEs in air transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,124,HEADER,EXP_CROSS_REC_MAI_AIR_TRA_EXE,Spending in recurrent maintenance in air transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,125,HEADER,EXP_CROSS_CAP_MAI_AIR_TRA_EXE,Spending in capital maintenance in air transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,126,HEADER,EXP_CROSS_SUB_AIR_TRA_EXE,Spending in subsidies in air transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,127,HEADER,EXP_CROSS_SUB_FIR_AIR_TRA_EXE,Spending in subsidies to firms in air transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,128,HEADER,EXP_CROSS_SUB_IND_AIR_TRA_EXE,Spending in subsidies to individuals in air transport,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,130,TAG,EXP_FUNC_ENE_EXE,Spending in energy,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""23 Minister of Energy and Power Development""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""23 Minister of Energy and Power Development""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""23 Minister of Energy and Power Development""}]"
Approved,131,HEADER,EXP_FUNC_ENE_FOR_EXE,Spending in energy (foreign),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,132,TAG,EXP_CROSS_WAG_ENE_EXE,Spending in wages in energy,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""23 Minister of Energy and Power Development"",econ1,""21*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""23 Minister of Energy and Power Development"",econ1,""21*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""23 Minister of Energy and Power Development""}, {""field"": ""econ1"", ""op"": ""="", ""value"": ""21*""}]"
Approved,133,TAG,EXP_CROSS_CAP_EXP_ENE_EXE,Spending: Capital expenditures in energy,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""23 Minister of Energy and Power Development"",type,""capital*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""23 Minister of Energy and Power Development""}, {""field"": ""type"", ""op"": ""="", ""value"": ""capital*""}]"
Approved,134,HEADER,EXP_CROSS_CAP_EXP_ENE_FOR_EXE,Spending: Capital expenditures in energy (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,135,HEADER,EXP_CROSS_CAP_EXP_ENE_DOM_EXE,Spending: Capital expenditures in energy (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,136,HEADER,EXP_CROSS_CAP_TRA_SOE_ENE_EXE,Capital Transfers to SOEs in energy,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,137,HEADER,EXP_CROSS_CUR_TRA_SOE_ENE_EXE,Current Transfers to SOEs in energy,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,138,HEADER,EXP_CROSS_REC_MAI_ENE_EXE,Spending in recurrent maintenance in energy,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""23 Minister of Energy and Power Development"",econ3,{""22017*"",""22018*"",""220189*"",""22020*"",""22021*"",""22022*"",""22023*"",""22024*""}",General Government,,,,[]
Approved,139,HEADER,EXP_CROSS_CAP_MAI_ENE_EXE,Spending in capital maintenance in energy,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,140,TAG,EXP_CROSS_SUB_ENE_EXE,Spending in subsidies in energy,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""23 Minister of Energy and Power Development"",econ1,""25*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""23 Minister of Energy and Power Development"",econ1,""25*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""23 Minister of Energy and Power Development""}, {""field"": ""econ1"", ""op"": ""="", ""value"": ""25*""}]"
Approved,141,HEADER,EXP_CROSS_SUB_FIR_ENE_EXE,Spending in subsidies to firms in energy,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,142,HEADER,EXP_CROSS_SUB_IND_ENE_EXE,Spending in subsidies to individuals in energy,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,143,HEADER,EXP_FUNC_ENE_POW_EXE,Spending in energy (power),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,144,HEADER,EXP_CROSS_WAG_ENE_POW_EXE,Spending in wages in energy (power),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,145,HEADER,EXP_CROSS_CAP_EXP_ENE_POW_EXE,Spending: Capital expenditures in energy (power),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,146,HEADER,EXP_CROSS_CAP_EXP_ENE_POW_FOR_EXE,Spending: Capital expenditures in energy (power) (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,147,HEADER,EXP_CROSS_CAP_EXP_ENE_POW_DOM_EXE,Spending: Capital expenditures in energy (power) (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,148,HEADER,EXP_CROSS_CAP_TRA_SOE_ENE_POW_EXE,Capital Transfers to SOEs in energy (power),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,149,HEADER,EXP_CROSS_CUR_TRA_SOE_ENE_POW_EXE,Current Transfers to SOEs in energy (power),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,150,HEADER,EXP_CROSS_REC_MAI_ENE_POW_EXE,Spending in recurrent maintenance in energy (power),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,151,HEADER,EXP_CROSS_CAP_MAI_ENE_POW_EXE,Spending in capital maintenance in energy (power),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,152,HEADER,EXP_CROSS_SUB_ENE_POW_EXE,Spending in subsidies in energy (power),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,153,HEADER,EXP_CROSS_SUB_FIR_ENE_POW_EXE,Spending in subsidies to firms in energy (power),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,154,HEADER,EXP_CROSS_SUB_IND_ENE_POW_EXE,Spending in subsidies to individuals in energy (power),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,155,HEADER,EXP_FUNC_ENE_OIL_EXE,Spending in energy (oil & gas),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,156,HEADER,EXP_CROSS_WAG_ENE_OIL_GAS_EXE,Spending in wages in energy (oil/gas),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,157,HEADER,EXP_CROSS_CAP_EXP_ENE_OIL_GAS_EXE,Spending: Capital expenditures in energy (oil & gas),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,158,HEADER,EXP_CROSS_CAP_EXP_ENE_OIL_GAS_FOR_EXE,Spending: Capital expenditures in energy (oil & gas) (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,159,HEADER,EXP_CROSS_CAP_EXP_ENE_OIL_GAS_DOM_EXE,Spending: Capital expenditures in energy (oil & gas) (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,160,HEADER,EXP_CROSS_CAP_TRA_SOE_ENE_OIL_GAS_EXE,Capital Transfers to SOEs in energy (oil & gas),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,161,HEADER,EXP_CROSS_CUR_TRA_SOE_ENE_OIL_GAS_EXE,Current Transfers to SOEs in energy (oil & gas),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,162,HEADER,EXP_CROSS_REC_MAI_ENE_OIL_GAS_EXE,Spending in recurrent maintenance in energy (oil & gas),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,163,HEADER,EXP_CROSS_CAP_MAI_ENE_OIL_GAS_EXE,Spending in capital maintenance in energy (oil & gas),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,164,HEADER,EXP_CROSS_SUB_ENE_OIL_GAS_EXE,Spending in subsidies in energy (oil & gas),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,165,HEADER,EXP_CROSS_SUB_FIR_ENE_OIL_GAS_EXE,Spending in subsidies to firms in energy (oil & gas),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,166,HEADER,EXP_CROSS_SUB_IND_ENE_OIL_GAS_EXE,Spending in subsidies to individuals in energy (oil & gas),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,167,HEADER,EXP_FUNC_ENE_HEA_EXE,Spending in energy (heating),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,168,HEADER,EXP_CROSS_CAP_EXP_ENE_HEA_EXE,Spending: Capital expenditures in energy (heating),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,169,HEADER,EXP_CROSS_CAP_EXP_ENE_HEA_FOR_EXE,Spending: Capital expenditures in energy (heating) (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,170,HEADER,EXP_CROSS_CAP_EXP_ENE_HEA_DOM_EXE,Spending: Capital expenditures in energy (heating) (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,171,HEADER,EXP_CROSS_CAP_TRA_SOE_ENE_HEA_EXE,Capital Transfers to SOEs in energy (heating),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,172,HEADER,EXP_CROSS_CUR_TRA_SOE_ENE_HEA_EXE,Current Transfers to SOEs in energy (heating),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,173,HEADER,EXP_CROSS_REC_MAI_ENE_HEA_EXE,Spending in recurrent maintenance in energy (heating),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
